utt_idx,split,condition,label,attack_type,score,prob,pred_label,es,sba,fp,ecs,trusted
36,train,C8_opus16,0,bonafide,-0.016464006155729294,0.49588409066200256,0,0.8901130557060242,0.7148222327232361,0.9861951782058337,0.8663504455611306,1
36,train,C9_opus6,0,bonafide,-0.01629343256354332,0.49592673778533936,0,0.8770943284034729,0.7218608856201172,0.5974653229958374,0.7466355939461755,1
36,train,N1_awgn20,0,bonafide,-0.01630524918437004,0.495923787355423,0,0.8694900274276733,0.6934481263160706,0.9884919603396157,0.8523780369677751,1
36,train,N2_awgn10,0,bonafide,-0.013926412910223007,0.49651843309402466,0,0.8029689192771912,0.6403379440307617,0.993815338618113,0.8114335525055388,1
37,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108240127563477,0.9922598766466963,0.9109250476116237,1
37,train,C8_opus16,0,bonafide,-0.016467589884996414,0.49588319659233093,0,0.876805305480957,0.7207194566726685,0.9927785094052805,0.8647715120157675,1
37,train,C9_opus6,0,bonafide,-0.016335591673851013,0.4959161877632141,0,0.8742652535438538,0.7240702509880066,0.6033244911186311,0.7479245240495329,1
37,train,N1_awgn20,0,bonafide,-0.01645970717072487,0.4958851635456085,0,0.8823791742324829,0.7013469934463501,0.9906180547640916,0.8605411841561257,1
37,train,N2_awgn10,0,bonafide,-0.013806194067001343,0.49654850363731384,0,0.8313207030296326,0.6367059946060181,0.9950019046859265,0.8220406509994365,1
38,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108239531517029,0.9947559891401454,0.9116738634782648,1
38,train,C8_opus16,0,bonafide,-0.016461893916130066,0.49588465690612793,0,0.8884478211402893,0.7151303291320801,0.9979999881898313,0.8693182236526891,1
38,train,C9_opus6,0,bonafide,-0.016300741583108902,0.4959249198436737,0,0.8729068636894226,0.7206908464431763,0.5949141975162013,0.7438442586635824,1
38,train,N1_awgn20,0,bonafide,-0.016346484422683716,0.49591344594955444,0,0.8651701807975769,0.695448637008667,0.9913260696995561,0.8521004843314977,1
38,train,N2_awgn10,0,bonafide,-0.014222642406821251,0.4964444041252136,0,0.8430087566375732,0.6379446983337402,0.9871624825349862,0.8247356569156472,1
39,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108238935470581,0.9949630081362778,0.9117359512957112,1
39,train,C8_opus16,0,bonafide,-0.016459394246339798,0.4958852529525757,0,0.8899876475334167,0.7206395268440247,0.9940635324289916,0.8704059767952715,1
39,train,C9_opus6,0,bonafide,-0.01634596660733223,0.4959135949611664,0,0.8741471767425537,0.7240714430809021,0.5983654864444556,0.7463899495546289,1
39,train,N1_awgn20,0,bonafide,-0.016333863139152527,0.4959166347980499,0,0.8528328537940979,0.6973608136177063,0.9910577637608018,0.8476587147311916,1
39,train,N2_awgn10,0,bonafide,-0.01407838985323906,0.49648046493530273,0,0.8466057181358337,0.6320211291313171,0.9912700987310336,0.8256296556130387,1
40,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108240127563477,0.9905385609232118,0.9104086528945783,1
40,train,C8_opus16,0,bonafide,-0.01646013930439949,0.49588507413864136,0,0.888552725315094,0.716701328754425,0.9894526324592695,0.8672672784901461,1
40,train,C9_opus6,0,bonafide,-0.016317099332809448,0.4959208071231842,0,0.8711515665054321,0.7181512713432312,0.5931337755414718,0.7418461406675838,1
40,train,N1_awgn20,0,bonafide,-0.01644873060286045,0.4958879053592682,0,0.869752049446106,0.7030328512191772,0.9942115298783828,0.8570741341077104,1
40,train,N2_awgn10,0,bonafide,-0.014011736959218979,0.49649712443351746,0,0.8211915493011475,0.6483234763145447,0.9926230351029038,0.8207605731456935,1
41,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108239531517029,0.9980452690380498,0.9126606474476362,1
41,train,C8_opus16,0,bonafide,-0.01646098867058754,0.49588486552238464,0,0.8973039984703064,0.7209898233413696,0.9949427656878299,0.8737013760968825,1
41,train,C9_opus6,0,bonafide,-0.016312481835484505,0.4959219694137573,0,0.875451922416687,0.7242706418037415,0.6020529873254337,0.7480778577054273,1
41,train,N1_awgn20,0,bonafide,-0.016382182016968727,0.4959045350551605,0,0.8586780428886414,0.6992639899253845,0.9913224552580137,0.850647150710476,1
41,train,N2_awgn10,0,bonafide,-0.01387721300125122,0.4965307414531708,0,0.8423469066619873,0.6398505568504333,0.9942284536017268,0.827162465800443,1
42,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108240127563477,0.9903124812861097,0.9103408290034477,1
42,train,C8_opus16,0,bonafide,-0.016461964696645737,0.49588459730148315,0,0.8792408108711243,0.7181307673454285,0.9986152590639941,0.8667201322712764,1
42,train,C9_opus6,0,bonafide,-0.01631271094083786,0.49592190980911255,0,0.8754504323005676,0.7143155932426453,0.5997654456797483,0.7444044845969451,1
42,train,N1_awgn20,0,bonafide,-0.016474761068820953,0.49588140845298767,0,0.8600900173187256,0.7000258564949036,0.995341293763914,0.8526461520051355,1
42,train,N2_awgn10,0,bonafide,-0.013828195631504059,0.4965430200099945,0,0.8109357357025146,0.6331213116645813,0.9935765720722515,0.8123836594020557,1
43,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108239531517029,0.9969714410892337,0.9123384990629915,1
43,train,C8_opus16,0,bonafide,-0.01645961031317711,0.4958851933479309,0,0.8945702314376831,0.7247473001480103,0.9886106391596947,0.8718354743673848,1
43,train,C9_opus6,0,bonafide,-0.016310401260852814,0.4959224760532379,0,0.8641771674156189,0.7208288908004761,0.5965217927193893,0.7408760720222072,1
43,train,N1_awgn20,0,bonafide,-0.016387401148676872,0.49590325355529785,0,0.8631775379180908,0.6997360587120056,1.0052888512366975,0.8567784881518473,1
43,train,N2_awgn10,0,bonafide,-0.014065120369195938,0.49648377299308777,0,0.8177627921104431,0.6400668621063232,0.9953742373249573,0.8177374466735614,1
44,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108240127563477,0.9957926936856831,0.9119848927233197,1
44,train,C8_opus16,0,bonafide,-0.016459740698337555,0.4958851635456085,0,0.8835383653640747,0.7118666768074036,0.9931823133621912,0.8649300431965083,1
44,train,C9_opus6,0,bonafide,-0.016354914754629135,0.4959113597869873,0,0.8877109885215759,0.7191323041915894,0.5950998065529234,0.7493540286319842,1
44,train,N1_awgn20,0,bonafide,-0.016496464610099792,0.4958759844303131,0,0.8527480959892273,0.6996692419052124,0.9949815779185908,0.8494944843428319,1
44,train,N2_awgn10,0,bonafide,-0.013929415494203568,0.49651768803596497,0,0.8083345293998718,0.630223274230957,0.9985891460445258,0.8119775378425935,1
45,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108240127563477,0.9900891548329794,0.9102738310675086,1
45,train,C8_opus16,0,bonafide,-0.016458889469504356,0.49588537216186523,0,0.8855782151222229,0.7106673717498779,0.9948919658917655,0.8658990873413822,1
45,train,C9_opus6,0,bonafide,-0.016334272921085358,0.4959165155887604,0,0.8805747628211975,0.726175844669342,0.6024665741743137,0.7508226307815757,1
45,train,N1_awgn20,0,bonafide,-0.016411319375038147,0.4958972632884979,0,0.8818311095237732,0.6935961842536926,0.990259750830129,0.8578892243346559,1
45,train,N2_awgn10,0,bonafide,-0.013803420588374138,0.49654918909072876,0,0.814070463180542,0.6330360770225525,1.00265385758426,0.8163351656542606,1
46,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108240127563477,0.9994756103825718,0.9130897677323864,1
46,train,C8_opus16,0,bonafide,-0.016462303698062897,0.4958845376968384,0,0.9014938473701477,0.7216443419456482,0.9950800501523337,0.8756148565774537,1
46,train,C9_opus6,0,bonafide,-0.016336802393198013,0.49591588973999023,0,0.8786072134971619,0.7198394536972046,0.6021303244838361,0.748033818853177,1
46,train,N1_awgn20,0,bonafide,-0.016373533755540848,0.4959067106246948,0,0.8806655406951904,0.690487265586853,0.9998560608179942,0.8593692141995303,1
46,train,N2_awgn10,0,bonafide,-0.013930371031165123,0.49651747941970825,0,0.8346365690231323,0.641551673412323,0.9943569820787296,0.8246272242565686,1
47,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108240127563477,0.9957267941324498,0.9119651228573498,1
47,train,C8_opus16,0,bonafide,-0.0164568480104208,0.4958858788013458,0,0.8830908536911011,0.7216892838478088,0.9991737410288928,0.869495248939451,1
47,train,C9_opus6,0,bonafide,-0.016286946833133698,0.4959283471107483,0,0.8840896487236023,0.7202387452125549,0.5997075617975163,0.7496197515924623,1
47,train,N1_awgn20,0,bonafide,-0.014261770993471146,0.49643462896347046,0,0.8582471013069153,0.700005054473877,0.9904306399631018,0.8504295488538598,1
47,train,N2_awgn10,0,bonafide,-0.013673432171344757,0.49658167362213135,0,0.7860062122344971,0.6367270350456238,0.9976198314322521,0.8047065448371615,1
48,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108240127563477,0.9941935028597932,0.9115051354755528,1
48,train,C8_opus16,0,bonafide,-0.01646590605378151,0.49588361382484436,0,0.8892180323600769,0.7171303033828735,0.9941390782960888,0.8690680274477194,1
48,train,C9_opus6,0,bonafide,-0.01629946008324623,0.4959252178668976,0,0.8531789779663086,0.7222638726234436,0.5997280527900835,0.7378691688105816,1
48,train,N1_awgn20,0,bonafide,-0.016328606754541397,0.495917946100235,0,0.8713594079017639,0.6933034062385559,0.9907627430626967,0.8537636079510814,1
48,train,N2_awgn10,0,bonafide,-0.014095939695835114,0.49647608399391174,0,0.8204898834228516,0.6374332904815674,0.9861870152416431,0.8152820450861037,1
49,train,C0_clean,0,bonafide,-0.01655685342848301,0.49586087465286255,0,0.9999997019767761,0.7108240127563477,0.9969891195163472,0.9123438204725189,1
49,train,C8_opus16,0,bonafide,-0.016464557498693466,0.4958839416503906,0,0.8814675807952881,0.7163593769073486,0.9950403594223705,0.866006953217031,1
49,train,C9_opus6,0,bonafide,-0.016336914151906967,0.49591585993766785,0,0.8934890031814575,0.7203261256217957,0.5908229416851056,0.7507403214646534,1
49,train,N1_awgn20,0,bonafide,-0.016322001814842224,0.4959196150302887,0,0.8659283518791199,0.6836921572685242,1.0005569889626624,0.851646084621004,1
49,train,N2_awgn10,0,bonafide,-0.014067700132727623,0.4964831471443176,0,0.8294240236282349,0.6421306133270264,0.9929489457746162,0.8222934771817867,1
50,train,C0_clean,1,A16_voice_conversion,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9915164915367656,0.87680549644365,1
50,train,C8_opus16,1,A16_voice_conversion,-0.015080912038683891,0.4962298274040222,0,0.9134747982025146,0.6075966954231262,0.9915625260261958,0.8451376857158024,1
50,train,C9_opus6,1,A16_voice_conversion,-0.016346383839845657,0.49591347575187683,0,0.7970285415649414,0.7102177739143372,0.5926119064209682,0.7096603207265682,1
50,train,N1_awgn20,1,A16_voice_conversion,-0.014155736193060875,0.49646109342575073,0,0.8789477944374084,0.5840523838996887,0.9991875537352491,0.8265510990654448,1
50,train,N2_awgn10,1,A16_voice_conversion,-0.013510897755622864,0.49662235379219055,0,0.7948821187019348,0.5665295720100403,0.9976319705296124,0.7872013102426698,1
51,train,C0_clean,1,A17_hybrid_tts,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9923418656276051,0.8770531086709018,1
51,train,C8_opus16,1,A17_hybrid_tts,-0.015087094157934189,0.49622830748558044,0,0.9091938734054565,0.6038187742233276,0.9964286291640657,0.8437517703784007,1
51,train,C9_opus6,1,A17_hybrid_tts,-0.016320964321494102,0.4959198534488678,0,0.8153619766235352,0.7253268361091614,0.6003825335019481,0.723857601532747,1
51,train,N1_awgn20,1,A17_hybrid_tts,-0.014355100691318512,0.4964112937450409,0,0.8793964385986328,0.5920052528381348,0.9957369971584005,0.8280812504384139,1
51,train,N2_awgn10,1,A17_hybrid_tts,-0.013266412541270256,0.4966834783554077,0,0.8160258531570435,0.5785363912582397,0.9863888409255226,0.7958879109179462,1
52,train,C0_clean,1,A18_hybrid_tts,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978355407714844,0.9985138229898278,0.878904713760962,1
52,train,C8_opus16,1,A18_hybrid_tts,-0.015075452625751495,0.49623122811317444,0,0.9149156212806702,0.6006525754928589,0.9916058485874131,0.8436437757363497,1
52,train,C9_opus6,1,A18_hybrid_tts,-0.01627369597554207,0.4959316551685333,0,0.8083505630493164,0.7207017540931702,0.5948063335073571,0.7179926514998848,1
52,train,N1_awgn20,1,A18_hybrid_tts,-0.014274775981903076,0.4964313507080078,0,0.8822326064109802,0.5992412567138672,0.9880342012697301,0.8290756799594713,1
52,train,N2_awgn10,1,A18_hybrid_tts,-0.01317112147808075,0.4967072606086731,0,0.7845982909202576,0.5700283050537109,0.9963786587610337,0.7837614055125264,1
53,train,C0_clean,1,A19_hybrid_tts,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9873787277653837,0.8755641673122354,1
53,train,C8_opus16,1,A19_hybrid_tts,-0.01507515273988247,0.4962312877178192,0,0.9130698442459106,0.6029592156410217,0.9879227661483811,0.842492532235185,1
53,train,C9_opus6,1,A19_hybrid_tts,-0.016296472400426865,0.4959259629249573,0,0.8151772618293762,0.7132137417793274,0.5988180431913217,0.7196804402229453,1
53,train,N1_awgn20,1,A19_hybrid_tts,-0.01433846540749073,0.49641546607017517,0,0.8778324127197266,0.5904980301856995,0.9945873577387524,0.8266585814652262,1
53,train,N2_awgn10,1,A19_hybrid_tts,-0.012741707265377045,0.4968146085739136,0,0.8260135650634766,0.5842579007148743,0.9939204910926471,0.8038589435676471,1
54,train,C0_clean,1,A07_neural_vocoder,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9930657535662042,0.8772702750524815,1
54,train,C8_opus16,1,A07_neural_vocoder,-0.015074176713824272,0.4962315261363983,0,0.91888427734375,0.6059859991073608,0.9931484265831182,0.8472940386446437,1
54,train,C9_opus6,1,A07_neural_vocoder,-0.016324203461408615,0.49591904878616333,0,0.8115194439888,0.7210675477981567,0.6083475670074802,0.7234323120372111,1
54,train,N1_awgn20,1,A07_neural_vocoder,-0.014321008697152138,0.4964198172092438,0,0.8660430908203125,0.5946934223175049,0.9950440865262604,0.8233384889812546,1
54,train,N2_awgn10,1,A07_neural_vocoder,-0.013224873691797256,0.49669384956359863,0,0.8121817111968994,0.5729849338531494,0.9951077716902257,0.7953004961417723,1
55,train,C0_clean,1,A08_neural_vocoder,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9926731314135202,0.8771524884066764,1
55,train,C8_opus16,1,A08_neural_vocoder,-0.015074213966727257,0.4962315261363983,0,0.9178829789161682,0.6071708798408508,1.0018960750964943,0.8498732780476708,1
55,train,C9_opus6,1,A08_neural_vocoder,-0.016332244500517845,0.49591702222824097,0,0.8173999786376953,0.7199749946594238,0.6043088603820927,0.724245147967533,1
55,train,N1_awgn20,1,A08_neural_vocoder,-0.014119276776909828,0.49647024273872375,0,0.8784118890762329,0.5926608443260193,0.9956639145344378,0.8278621832886303,1
55,train,N2_awgn10,1,A08_neural_vocoder,-0.01317983865737915,0.4967050850391388,0,0.7957320213317871,0.5682947039604187,0.9907826767033777,0.7860160227318538,1
56,train,C0_clean,1,A10_neural_vocoder,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978355407714844,0.9939018230460502,0.8775211137778288,1
56,train,C8_opus16,1,A10_neural_vocoder,-0.015069536864757538,0.49623268842697144,0,0.915710985660553,0.6016866564750671,0.9996129742856449,0.8466742834924348,1
56,train,C9_opus6,1,A10_neural_vocoder,-0.0163254551589489,0.49591872096061707,0,0.810331404209137,0.7196449041366577,0.5978602713911328,0.719384114341992,1
56,train,N1_awgn20,1,A10_neural_vocoder,-0.014403149485588074,0.49639925360679626,0,0.8712425827980042,0.588546097278595,0.9940741717403775,0.8232831138248934,1
56,train,N2_awgn10,1,A10_neural_vocoder,-0.01331094466149807,0.49667230248451233,0,0.8189287185668945,0.5724748373031616,0.9985589713812425,0.7988816300320791,1
57,train,C0_clean,1,A13_voice_conversion,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9942959339134503,0.8776393291566553,1
57,train,C8_opus16,1,A13_voice_conversion,-0.015074076130986214,0.4962315261363983,0,0.9186974763870239,0.6013253927230835,1.0004182784247677,0.8480020918991649,1
57,train,C9_opus6,1,A13_voice_conversion,-0.016336699947714806,0.4959159195423126,0,0.8197705149650574,0.7162668108940125,0.5951108098155885,0.7213214921989033,1
57,train,N1_awgn20,1,A13_voice_conversion,-0.014244884252548218,0.4964388310909271,0,0.8957664966583252,0.5912695527076721,0.9982757465667903,0.8351701884456688,1
57,train,N2_awgn10,1,A13_voice_conversion,-0.013087037950754166,0.4967282712459564,0,0.8527690768241882,0.5717703700065613,0.9897519415934471,0.8095643242096778,1
58,train,C0_clean,1,A14_voice_conversion,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978355407714844,0.9906017215247687,0.8765310833214444,1
58,train,C8_opus16,1,A14_voice_conversion,-0.015085458755493164,0.4962286949157715,0,0.909145176410675,0.6050595641136169,0.9943837022808648,0.8434910504826145,1
58,train,C9_opus6,1,A14_voice_conversion,-0.016321871429681778,0.4959196150302887,0,0.8071128726005554,0.7160298228263855,0.6006178195196848,0.7178394417440432,1
58,train,N1_awgn20,1,A14_voice_conversion,-0.014195378869771957,0.496451199054718,0,0.895157516002655,0.5875282883644104,0.994088155817469,0.8325479396556258,1
58,train,N2_awgn10,1,A14_voice_conversion,-0.013471530750393867,0.4966321885585785,0,0.8512449264526367,0.5730377435684204,0.9900137700771644,0.8094134246747302,1
59,train,C0_clean,1,A16_voice_conversion,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.989896399097572,0.8763194687118918,1
59,train,C8_opus16,1,A16_voice_conversion,-0.015083318576216698,0.49622923135757446,0,0.9087092876434326,0.6084298491477966,0.9945996232378866,0.844392556773078,1
59,train,C9_opus6,1,A16_voice_conversion,-0.01633010059595108,0.49591758847236633,0,0.8052859306335449,0.7299992442131042,0.5982932060811154,0.7206021073416838,1
59,train,N1_awgn20,1,A16_voice_conversion,-0.0144242774695158,0.49639400839805603,0,0.8610584139823914,0.5954190492630005,0.9932021350332912,0.8210097208818441,1
59,train,N2_awgn10,1,A16_voice_conversion,-0.013113107532262802,0.4967217445373535,0,0.8397872447967529,0.5762486457824707,0.9914830791644711,0.8062344154027838,1
60,train,C0_clean,1,A17_hybrid_tts,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978355407714844,0.9879037121184998,0.8757216804995637,1
60,train,C8_opus16,1,A17_hybrid_tts,-0.015073409304022789,0.49623170495033264,0,0.9172574281692505,0.606783390045166,0.9974878464902303,0.8481843422283191,1
60,train,C9_opus6,1,A17_hybrid_tts,-0.016292739659547806,0.4959269165992737,0,0.8121895790100098,0.7260900735855103,0.6012663507332723,0.7230827588996387,1
60,train,N1_awgn20,1,A17_hybrid_tts,-0.014296598732471466,0.49642592668533325,0,0.8920268416404724,0.5926544666290283,0.9989063356780792,0.8342789773483212,1
60,train,N2_awgn10,1,A17_hybrid_tts,-0.013004118576645851,0.49674898386001587,0,0.8410351872444153,0.5750296711921692,0.9942587185324168,0.8072005918151419,1
61,train,C0_clean,1,A18_hybrid_tts,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9897559133097927,0.876277322975558,1
61,train,C8_opus16,1,A18_hybrid_tts,-0.015074728056788445,0.4962313771247864,0,0.9171594977378845,0.609145998954773,0.9911447277981681,0.8469510171210362,1
61,train,C9_opus6,1,A18_hybrid_tts,-0.016333796083927155,0.4959166347980499,0,0.8097580075263977,0.7175082564353943,0.5943956118494407,0.7174743634960096,1
61,train,N1_awgn20,1,A18_hybrid_tts,-0.014288973063230515,0.49642783403396606,0,0.8841083645820618,0.5947814583778381,0.9919232730358334,0.8296547652569262,1
61,train,N2_awgn10,1,A18_hybrid_tts,-0.013092881068587303,0.4967268407344818,0,0.8301990628242493,0.5655845999717712,0.996243260311575,0.8006279832147036,1
62,train,C0_clean,1,A19_hybrid_tts,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9888144597302644,0.8759948869016996,1
62,train,C8_opus16,1,A19_hybrid_tts,-0.015058625489473343,0.4962354004383087,0,0.9133329391479492,0.600445568561554,0.9966553969825028,0.8444634653223968,1
62,train,C9_opus6,1,A19_hybrid_tts,-0.01631983369588852,0.4959201514720917,0,0.8147956728935242,0.7127201557159424,0.6153448006459213,0.7243377560659687,1
62,train,N1_awgn20,1,A19_hybrid_tts,-0.01437404565513134,0.49640655517578125,0,0.8699360489845276,0.5922138690948486,0.9999244594580863,0.8256159181596915,1
62,train,N2_awgn10,1,A19_hybrid_tts,-0.013266872614622116,0.4966833293437958,0,0.8222224712371826,0.5674054026603699,0.9908142748215404,0.7963548917394461,1
63,train,C0_clean,1,A07_neural_vocoder,-0.017671873793005943,0.49558213353157043,0,0.9999998807907104,0.5978354811668396,0.9959184802899317,0.8781261407533156,1
63,train,C8_opus16,1,A07_neural_vocoder,-0.015080461278557777,0.49622994661331177,0,0.9177253842353821,0.6016099452972412,0.9988434051592836,0.8472261588311103,1
63,train,C9_opus6,1,A07_neural_vocoder,-0.016309984028339386,0.4959225654602051,0,0.8196682333946228,0.7191619873046875,0.6048837799844154,0.7250810235445799,1
63,train,N1_awgn20,1,A07_neural_vocoder,-0.014220422133803368,0.496444970369339,0,0.8803701996803284,0.593326985836029,0.9928688251922066,0.8280068231806021,1
63,train,N2_awgn10,1,A07_neural_vocoder,-0.0132724829018116,0.49668189883232117,0,0.8451956510543823,0.5794525742530823,0.9959463618930517,0.8106979412655932,1
64,train,C0_clean,1,A08_neural_vocoder,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9909222352647775,0.8766272195620535,1
64,train,C8_opus16,1,A08_neural_vocoder,-0.015074901282787323,0.496231347322464,0,0.9169108867645264,0.6057323813438416,0.9935799391063872,0.8465580508408792,1
64,train,C9_opus6,1,A08_neural_vocoder,-0.01627444289624691,0.495931476354599,0,0.810849130153656,0.7144914865493774,0.5972338359787586,0.7178572488199032,1
64,train,N1_awgn20,1,A08_neural_vocoder,-0.01434616930782795,0.49641352891921997,0,0.8680322170257568,0.5910125970840454,0.9965513243767937,0.8234820632485544,1
64,train,N2_awgn10,1,A08_neural_vocoder,-0.013111261650919914,0.4967222511768341,0,0.83843594789505,0.5698705911636353,0.9978213734261152,0.8056819685349452,1
65,train,C0_clean,1,A10_neural_vocoder,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978355407714844,0.9931484834879905,0.8772951119104109,1
65,train,C8_opus16,1,A10_neural_vocoder,-0.015074606984853745,0.49623140692710876,0,0.9124484658241272,0.6053640842437744,1.0024311267188843,0.8473179496184484,1
65,train,C9_opus6,1,A10_neural_vocoder,-0.016333073377609253,0.49591681361198425,0,0.820149302482605,0.7187682390213013,0.6020149710569014,0.7242946840165028,1
65,train,N1_awgn20,1,A10_neural_vocoder,-0.014391550794243813,0.49640217423439026,0,0.8901416063308716,0.5884851813316345,0.9931298297618649,0.8305411458603984,1
65,train,N2_awgn10,1,A10_neural_vocoder,-0.013106778264045715,0.49672335386276245,0,0.8096979856491089,0.5766213536262512,0.9868460311146695,0.7929194096819198,1
66,train,C0_clean,1,A13_voice_conversion,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9932467211043481,0.8773245653139248,1
66,train,C8_opus16,1,A13_voice_conversion,-0.015079675242304802,0.4962301254272461,0,0.9127581715583801,0.604828953742981,0.9936313426584288,0.8446413575437749,1
66,train,C9_opus6,1,A13_voice_conversion,-0.016275808215141296,0.49593114852905273,0,0.7995607256889343,0.7216416597366333,0.6036817181601488,0.7174213036446083,1
66,train,N1_awgn20,1,A13_voice_conversion,-0.014211174100637436,0.49644726514816284,0,0.8756067752838135,0.5958164930343628,0.9830074803086079,0.8238899021164167,1
66,train,N2_awgn10,1,A13_voice_conversion,-0.013043845072388649,0.49673908948898315,0,0.8511189222335815,0.5743111968040466,1.0004557214963117,0.8128776443835402,1
67,train,C0_clean,1,A14_voice_conversion,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978355407714844,0.9966585028133587,0.8783481177080213,1
67,train,C8_opus16,1,A14_voice_conversion,-0.015063036233186722,0.49623429775238037,0,0.9178271293640137,0.6065860986709595,1.0005574056079052,0.8492739030292649,1
67,train,C9_opus6,1,A14_voice_conversion,-0.016339337453246117,0.4959152340888977,0,0.8133853077888489,0.7207052111625671,0.5952899893184932,0.7201526832598577,1
67,train,N1_awgn20,1,A14_voice_conversion,-0.014361308887600899,0.49640971422195435,0,0.8707999587059021,0.5936750173568726,0.9937952143024947,0.824561052980171,1
67,train,N2_awgn10,1,A14_voice_conversion,-0.012961316853761673,0.49675971269607544,0,0.8128567934036255,0.574704647064209,1.0014642967795184,0.7979934005145685,1
68,train,C0_clean,1,A16_voice_conversion,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9927167440415997,0.8771655721951002,1
68,train,C8_opus16,1,A16_voice_conversion,-0.015077285468578339,0.49623075127601624,0,0.9223260879516602,0.6068760752677917,0.9936362527968331,0.8490841336000515,1
68,train,C9_opus6,1,A16_voice_conversion,-0.0162852481007576,0.4959287643432617,0,0.8134839534759521,0.7168436646461487,0.5998266297588775,0.7203946697118886,1
68,train,N1_awgn20,1,A16_voice_conversion,-0.014283437281847,0.4964291751384735,0,0.8715586066246033,0.5928385853767395,0.9844913650554686,0.8218224277795039,1
68,train,N2_awgn10,1,A16_voice_conversion,-0.013263508677482605,0.49668416380882263,0,0.8482482433319092,0.5753871202468872,0.9935903189553512,0.8099925290934352,1
69,train,C0_clean,1,A17_hybrid_tts,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978354811668396,0.9946298169948167,0.8777394940810652,1
69,train,C8_opus16,1,A17_hybrid_tts,-0.01507069543004036,0.49623239040374756,0,0.9104043841362,0.610160768032074,0.995290520627288,0.8457971402522886,1
69,train,C9_opus6,1,A17_hybrid_tts,-0.016288183629512787,0.495928019285202,0,0.8187342286109924,0.7170222401618958,0.6008629907132986,0.7228592607069553,1
69,train,N1_awgn20,1,A17_hybrid_tts,-0.014354726299643517,0.49641138315200806,0,0.8940477967262268,0.5938916802406311,0.9957880237357482,0.8345230298834045,1
69,train,N2_awgn10,1,A17_hybrid_tts,-0.013248011469841003,0.4966880679130554,0,0.8366413712501526,0.5811695456504822,0.9943728746080698,0.8073192745776266,1
70,test,C0_clean,1,A18_hybrid_tts,-0.017671873793005943,0.49558213353157043,0,0.9999997615814209,0.5978355407714844,0.9949099400082358,0.8778235488664845,1
70,test,C8_opus16,1,A18_hybrid_tts,-0.015079047530889511,0.4962303042411804,0,0.9096425771713257,0.6057261228561401,0.9927313319051988,0.8433942672969319,1
70,test,C9_opus6,1,A18_hybrid_tts,-0.016321318224072456,0.49591976404190063,0,0.8087210655212402,0.7228004336357117,0.5995009061673934,0.7201788281494277,1
70,test,N1_awgn20,1,A18_hybrid_tts,-0.014451725408434868,0.4963871240615845,0,0.8860701322555542,0.5848758816719055,1.0003604630151155,0.8299989563083279,1
