sample_idx,condition,attack_type,deletion_auc,insertion_auc,score,ecs,ecs_nr_proxy,stability,spectral_alignment,faithfulness_preservation,trusted
34,N2_awgn10,bonafide,0.5361063987554786,0.5424802215574459,1.0,0.7135436293383528,0.314248962700367,0.75,0.38776726483442914,0.9907114996267467,1
35,C0_clean,bonafide,0.5413998431315992,0.5343725547635082,1.0,0.8327046343912918,0.3903086215257645,1.0,0.4472207664544773,0.9951280148498288,1
35,C8_opus16,bonafide,0.5411714016442817,0.540021678238619,1.0,0.8596502370148955,0.38063656389713285,0.9737352132797241,0.5722875989808414,0.9948995733625113,1
35,C9_opus6,bonafide,0.5599759222312984,0.5197005386109685,1.0,0.2737158380495327,0.15,0.1826455444097519,0.05,0.6188587342854398,0
35,N1_awgn20,bonafide,0.5508379980102397,0.5438550353537323,1.0,0.7796425609392903,0.3336179181933403,0.7944551110267639,0.5441012248237517,0.9954338302715307,1
35,N2_awgn10,bonafide,0.539065124444926,0.5353579168532828,1.0,0.7449067827781015,0.2918506175279617,0.7993425726890564,0.42443921617844077,0.9927932961631557,1
36,C0_clean,bonafide,0.5315376768514259,0.5476477515973031,1.0,0.8478905884640591,0.3903085947036743,1.0,0.5047095759235475,0.9882590522899825,1
36,C8_opus16,bonafide,0.5383908903846685,0.5344141823892937,1.0,0.8206576465801723,0.38063659071922307,0.9737352132797241,0.44209960507105056,0.995112265823225,1
36,C9_opus6,bonafide,0.5481273687383732,0.5171485434035927,1.0,0.2514260127811961,0.15,0.17991739511489868,0.05,0.5481968491174554,0
36,N1_awgn20,bonafide,0.5518839808220951,0.5351631700475339,1.0,0.7566041587194887,0.3257374241948128,0.8230563402175903,0.4332107650354936,0.9913946437393484,1
36,N2_awgn10,bonafide,0.542937617162862,0.53447004966797,1.0,0.7290239038178215,0.32488947063684465,0.7916833758354187,0.3748428523440947,0.9996589926014186,1
37,C0_clean,bonafide,0.5388453273489566,0.5434810318240672,1.0,0.8313866488331334,0.39030858874320984,1.0,0.4472852566741094,0.9906702394363356,1
37,C8_opus16,bonafide,0.5461581208821443,0.5381302608128203,1.0,0.8472356605070142,0.38063659071922307,0.9737352132797241,0.5424478047472673,0.9833574459031479,1
37,C9_opus6,bonafide,0.5511547284780278,0.5361794409945132,1.0,0.26196346077345095,0.15,0.16563209891319275,0.05,0.6023687373605795,0
37,N1_awgn20,bonafide,0.5429066205628326,0.5379631778054568,1.0,0.7706467032777807,0.3318814724683762,0.8486377000808716,0.45069646459564733,0.9866089462224596,1
37,N2_awgn10,bonafide,0.5412066723703077,0.5331907228890892,1.0,0.747827614051459,0.3032763823866844,0.7962508797645569,0.44278197940380287,0.9883088944149845,1
38,C0_clean,bonafide,0.5364357710866142,0.5405321511384595,1.0,0.8249284896643018,0.3903086215257645,1.0,0.4228287614433118,0.9935995374376941,1
38,C8_opus16,bonafide,0.548045260677319,0.5262198552236295,1.0,0.8191067189420571,0.38063656389713285,0.9737352132797241,0.43725113912895724,0.9947909729716011,1
38,C9_opus6,bonafide,0.5619782692850182,0.5217658270041924,1.0,0.26012800909993283,0.15,0.1739632487297058,0.05,0.5851423653601683,0
38,N1_awgn20,bonafide,0.5398407904576908,0.5307172468770257,1.0,0.7383912137089611,0.32911980450153355,0.8135063052177429,0.37962441526410895,0.9970045568087708,1
38,N2_awgn10,bonafide,0.5491333158339167,0.5419028516067914,1.0,0.770296454632269,0.29953015148639683,0.7772538065910339,0.5376135221711812,0.9937029178150034,1
39,C0_clean,bonafide,0.5373773986686011,0.5424468728061397,1.0,0.815294934936257,0.39030856192111973,1.0,0.3935474114391385,0.9907690383483849,1
39,C8_opus16,bonafide,0.5440902878852675,0.5382730772748039,1.0,0.8054067464480259,0.38063656389713285,0.9737352132797241,0.38889360955540275,0.9974819275650513,1
39,C9_opus6,bonafide,0.5544681174607414,0.5218529476724152,1.0,0.2820675276705834,0.15,0.182888925075531,0.05,0.6463731921345699,0
39,N1_awgn20,bonafide,0.5464129295110092,0.5396322548135541,1.0,0.7520603913174826,0.3257421851158142,0.8333374261856079,0.39594683362000516,0.999804569190793,1
39,N2_awgn10,bonafide,0.5460165524956253,0.5293585447336588,1.0,0.7424615133746195,0.3235934540629387,0.7807056307792664,0.4345226780343005,0.9994081921754091,1
40,C0_clean,bonafide,0.5373863848974049,0.5452450461291845,1.0,0.8291563428937663,0.3903086215257645,1.0,0.44075489317785055,0.9897662498013703,1
40,C8_opus16,bonafide,0.5334829892525877,0.531691558397975,1.0,0.8096877862007142,0.38063656389713285,0.9737352132797241,0.41478281547286205,0.9858628541565532,1
40,C9_opus6,bonafide,0.5593953728234397,0.51322502989387,1.0,0.28805101508525194,0.15,0.1817338466644287,0.05,0.6678582547316015,0
40,N1_awgn20,bonafide,0.5423851511574145,0.5344066878491889,1.0,0.779220432491126,0.35907944440841677,0.8565641641616821,0.46055087336013095,0.9947650160613799,1
40,N2_awgn10,bonafide,0.54403412296424,0.5412942129337185,1.0,0.7554653085484601,0.2999431282281876,0.7888851761817932,0.46995680571760357,0.9964139878682055,1
41,C0_clean,bonafide,0.5381819389389307,0.5397152718813947,1.0,0.8356377666306143,0.39030858874320984,1.0,0.4575150880730939,0.9946108006956205,1
41,C8_opus16,bonafide,0.5319744537711224,0.532733777155066,1.0,0.8256321065036141,0.38063656389713285,0.9737352132797241,0.46539008844460295,0.9884033155278121,1
41,C9_opus6,bonafide,0.560466770604391,0.5233417195310497,1.0,0.2641619777787932,0.15,0.1624774932861328,0.05,0.6139032682144668,0
41,N1_awgn20,bonafide,0.5398869662010981,0.5372007364473788,1.0,0.7502285566205011,0.3451673984527588,0.8110755085945129,0.4230120159845319,0.9963158279577878,1
41,N2_awgn10,bonafide,0.5461312415198138,0.5273971042375694,1.0,0.7377568225279943,0.28980381041765213,0.7955011129379272,0.4010813611192484,0.9974398967234964,1
42,C0_clean,bonafide,0.5412801486715694,0.5449134549197276,1.0,0.8400292733816779,0.3903086215257645,1.0,0.47362987412065216,0.9931343704849411,1
42,C8_opus16,bonafide,0.5455971460594962,0.5302703331089363,1.0,0.8487116123406886,0.38063656389713285,0.9737352132797241,0.5332737222231289,0.9974513678728679,1
42,C9_opus6,bonafide,0.5501151203633697,0.5260752899052974,1.0,0.2560309703011947,0.15,0.17434974014759064,0.05,0.5709702474738614,0
42,N1_awgn20,bonafide,0.5396304766479715,0.5335350196753021,1.0,0.7670990848107959,0.3309793129563332,0.829630434513092,0.45933833822385395,0.9914846984613432,1
42,N2_awgn10,bonafide,0.5401323343550015,0.5284930763863623,1.0,0.7165260386866681,0.3116440623998642,0.7625749707221985,0.3796669451575889,0.9919865561683733,1
43,C0_clean,bonafide,0.5352530055558403,0.5531619103241869,1.0,0.8499443384953356,0.3903086215257645,1.0,0.502682089830392,0.9971323718207269,1
43,C8_opus16,bonafide,0.5414494763528799,0.5351829153646884,1.0,0.830895201039773,0.38063659071922307,0.9737352132797241,0.4746658950440445,0.9966711573822336,1
43,C9_opus6,bonafide,0.5602671736817892,0.5203561865840669,1.0,0.26115163208085906,0.15,0.16171878576278687,0.05,0.6048803925858144,0
43,N1_awgn20,bonafide,0.5429883343915287,0.5422777327412764,1.0,0.8025682800740677,0.3377293646335602,0.8265683054924011,0.5780042269134398,0.9951322993435847,1
43,N2_awgn10,bonafide,0.5438135083131249,0.5448655524125678,1.0,0.7429754759375135,0.29678190350532535,0.8005774617195129,0.41484117874370563,0.9943071254219885,1
44,C0_clean,bonafide,0.5435387596772774,0.5371876661205287,1.0,0.861084649880089,0.39030856192111973,1.0,0.5406224278998465,0.9963264050337838,1
44,C8_opus16,bonafide,0.5453880679825392,0.5425837540766805,1.0,0.8323233304162792,0.38063656389713285,0.9737352132797241,0.48162038695277604,0.9944770967285219,1
44,C9_opus6,bonafide,0.5487028243261154,0.5230738849289321,1.0,0.2713691066592556,0.15,0.17230260372161865,0.05,0.6248268839020271,0
44,N1_awgn20,bonafide,0.5372409532247601,0.5379833142367193,1.0,0.7585247512018976,0.3307685315608978,0.8041162490844727,0.4588850500466627,0.9973757885136989,1
44,N2_awgn10,bonafide,0.5468792120396125,0.5413236438278158,1.0,0.7604493759815465,0.3072151780128479,0.7959870100021362,0.4805292872641912,0.9929859526714486,1
45,C0_clean,bonafide,0.5396491714427069,0.53169519533242,1.0,0.8396315693894152,0.3903085947036743,1.0,0.4729590039614219,0.9924795606699623,1
45,C8_opus16,bonafide,0.5415637341702211,0.5408325984515714,1.0,0.8292565956181215,0.38063656389713285,0.9737352132797241,0.4714809109566293,0.9943941233974766,1
45,C9_opus6,bonafide,0.5498832700746566,0.5183277043442005,1.0,0.28229757516483006,0.15,0.186649352312088,0.05,0.6421261141333161,0
45,N1_awgn20,bonafide,0.5469290424597177,0.5366200529077978,1.0,0.7639037227411498,0.3420480415225029,0.8239230513572693,0.44802224230716725,0.9997594316869732,1
45,N2_awgn10,bonafide,0.5488335234171634,0.5332776719716298,1.0,0.7521050805534442,0.29169768244028094,0.7928947806358337,0.4514878069747873,0.9983360873555811,1
46,C0_clean,bonafide,0.5378275188628384,0.5384541393826568,1.0,0.8263699451628643,0.3903086215257645,1.0,0.42688623556474786,0.9943469149781334,1
46,C8_opus16,bonafide,0.5381315526260881,0.5457534848934621,1.0,0.8262213765088102,0.38063656389713285,0.9737352132797241,0.46110668858168563,0.9946509487413832,1
46,C9_opus6,bonafide,0.5522571402953523,0.5305047126153188,1.0,0.26275512118914107,0.15,0.1634911596775055,0.05,0.6078621910604629,0
46,N1_awgn20,bonafide,0.5368383040250893,0.5370691454390722,1.0,0.763162860328664,0.36264821887016296,0.7866947054862976,0.5015922269734318,0.9933577001403843,1
46,N2_awgn10,bonafide,0.5446265126053738,0.5411123092163302,1.0,0.7636988361382193,0.34739192575216293,0.7892453670501709,0.4944815397811719,0.9988540912793312,1
47,C0_clean,bonafide,0.5514944906180963,0.5381858071978017,1.0,0.8528159317422043,0.3903085947036743,1.0,0.520467372009279,0.9889190671314019,1
47,C8_opus16,bonafide,0.547792218119994,0.5473725649942481,1.0,0.8155979493797294,0.38063656389713285,0.9737352132797241,0.4277248739299614,0.9926213396295042,1
47,C9_opus6,bonafide,0.5540141297539126,0.5166493175551498,1.0,0.25140757884861054,0.15,0.16857850551605225,0.05,0.5632539221406321,0
47,N1_awgn20,bonafide,0.5399347264784498,0.5360528612590958,1.0,0.7443199530379978,0.33484079539775846,0.8113142848014832,0.39979296166239664,0.9995211687289516,1
47,N2_awgn10,bonafide,0.5518942754495287,0.5308664568108478,1.0,0.7522335459688712,0.3098363414406777,0.7929113507270813,0.46171073662682605,0.9885192822999694,1
48,C0_clean,bonafide,0.5397526814517378,0.5433740974608331,1.0,0.8293394881744238,0.39030856192111973,1.0,0.43930055778872457,0.9918310694593548,1
48,C8_opus16,bonafide,0.5424373444653258,0.5403069653066598,1.0,0.8060079747303379,0.38063659071922307,0.9737352132797241,0.39386389892188506,0.9945157324729428,1
48,C9_opus6,bonafide,0.5588644892650061,0.5204090671337781,1.0,0.26058337764067097,0.15,0.17988835275173187,0.05,0.5787601217999273,0
48,N1_awgn20,bonafide,0.5408833576407405,0.5331523211269257,1.0,0.7503265510673008,0.3437693327665329,0.8169628381729126,0.4188429736787618,0.9929617456483575,1
48,N2_awgn10,bonafide,0.5521025212399493,0.5321462685312527,1.0,0.7515809751923435,0.407314857840538,0.75,0.5094508265553777,0.9958190907524337,1
49,C0_clean,bonafide,0.5372388847785952,0.5431646590887775,1.0,0.841591432139031,0.3903086215257645,1.0,0.4735707778193202,0.9984006626441163,1
49,C8_opus16,bonafide,0.5329465751594193,0.5472122302722449,1.0,0.8257704365321412,0.38063659071922307,0.9737352132797241,0.460146151042565,0.9941083530249405,1
49,C9_opus6,bonafide,0.5657097705099288,0.520205674403127,1.0,0.25573993839174536,0.15,0.16348089277744293,0.05,0.5844919376025606,0
49,N1_awgn20,bonafide,0.5451203554297325,0.5398446498835668,1.0,0.7684419112763503,0.3188264980912209,0.8275964260101318,0.4642932695362453,0.9937178667047464,1
49,N2_awgn10,bonafide,0.5435187107752953,0.5316050668645422,1.0,0.7756799832339403,0.3117090180516243,0.7798276543617249,0.5505102269383175,0.9953195113591835,1
50,C0_clean,A16_voice_conversion,0.5398343651356311,0.548972789317589,1.0,0.82291676101816,0.24160700440406802,1.0,0.41345349800290404,0.9962690387242963,1
50,C8_opus16,A16_voice_conversion,0.5422940620192418,0.5387427632585889,1.0,0.8018761878457159,0.26387881487607956,0.9412438869476318,0.42411943504819144,0.9938093418406856,1
50,C9_opus6,A16_voice_conversion,0.5625247537021595,0.5209700154524899,1.0,0.27587418382644935,0.15,0.1708606332540512,0.05,0.6417664350827629,0
50,N1_awgn20,A16_voice_conversion,0.5519422756709623,0.5402109018843477,1.0,0.7863019299554421,0.23859713971614838,0.8645630478858948,0.4840945744813156,0.9841611281889651,1
50,N2_awgn10,A16_voice_conversion,0.5461399733054544,0.5423568187509218,1.0,0.7628656647646801,0.23028054609894755,0.8406650424003601,0.432035395460647,0.989963430554473,1
51,C0_clean,A17_hybrid_tts,0.5453333734479459,0.5458464779522284,1.0,0.8420783992291971,0.24160700440406802,1.0,0.4753637015553649,0.998230962541959,1
51,C8_opus16,A17_hybrid_tts,0.5444186716989956,0.5379892873373684,1.0,0.8314248178825183,0.2638788014650345,0.9412438869476318,0.5191079495518763,0.9973162607930087,1
51,C9_opus6,A17_hybrid_tts,0.5574172914646413,0.5251596435118899,1.0,0.25660547360258135,0.15,0.1658138483762741,0.05,0.5842664475069056,0
51,N1_awgn20,A17_hybrid_tts,0.5488667056097284,0.5384810490434077,1.0,0.7854129579990619,0.2326702728867531,0.8762776851654053,0.4514372411467409,0.9982357052962585,1
51,N2_awgn10,A17_hybrid_tts,0.5367560564857285,0.5401759306395081,1.0,0.7614858980837037,0.22811825424432758,0.8222331404685974,0.45232182740780746,0.9896536455797417,1
52,C0_clean,A18_hybrid_tts,0.538461108825235,0.5410957516383197,1.0,0.8651189272254408,0.24160700440406802,1.0,0.558162736165273,0.9922336879195296,1
52,C8_opus16,A18_hybrid_tts,0.5490623886598647,0.5383484000770179,1.0,0.8143878197084663,0.2638788014650345,0.9412438869476318,0.4624691841855378,0.9971650322458407,1
52,C9_opus6,A18_hybrid_tts,0.55785896671012,0.5213039728459791,1.0,0.26805189828941345,0.15,0.17680704593658447,0.05,0.6077635997159323,0
52,N1_awgn20,A18_hybrid_tts,0.5375656292124021,0.5379666426612769,1.0,0.7945418245507576,0.23024082630872728,0.8650897145271301,0.5036815874929886,0.9913382083066967,1
52,N2_awgn10,A18_hybrid_tts,0.5496770070265365,0.5286822915941689,1.0,0.7494278343014185,0.24427525550127033,0.8149113059043884,0.41499395925304133,0.9965504138791689,1
53,C0_clean,A19_hybrid_tts,0.5478276201461717,0.5396712486946351,1.0,0.838371509311209,0.24160700440406802,1.0,0.4688605937532261,0.9923777706174703,1
53,C8_opus16,A19_hybrid_tts,0.5505809076082503,0.5315848082368715,1.0,0.8000569068252723,0.2638788014650345,0.9412438869476318,0.4222400236653401,0.9896244831553918,1
53,C9_opus6,A19_hybrid_tts,0.5457633049856718,0.5181365011455743,1.0,0.26835358199214976,0.15,0.16213326156139374,0.05,0.6283342578919742,0
53,N1_awgn20,A19_hybrid_tts,0.5397187766346769,0.5310593082182851,1.0,0.7877276307006665,0.2647071942687035,0.8730415105819702,0.46219003568855993,0.9995133858710349,1
53,N2_awgn10,A19_hybrid_tts,0.5469550840872726,0.5358000424836239,1.0,0.771980387977528,0.2487559050321579,0.8147960901260376,0.49362286641400727,0.9932503066763695,1
54,C0_clean,A07_neural_vocoder,0.5323723741453763,0.5365404596505938,1.0,0.8129904852546491,0.24160700440406802,1.0,0.3964957616836924,0.980139189165138,1
54,C8_opus16,A07_neural_vocoder,0.5423918195076608,0.5376186974496711,1.0,0.8078613548919471,0.2638788014650345,0.9412438869476318,0.4477206991822251,0.9901586345274225,1
54,C9_opus6,A07_neural_vocoder,0.558480399975564,0.5170221798860554,1.0,0.27792271538903107,0.15,0.16399385035037994,0.05,0.6577505841629303,0
54,N1_awgn20,A07_neural_vocoder,0.5480504636473816,0.5392496422424476,1.0,0.783233226135436,0.24507251381874084,0.8768007755279541,0.44589244108037157,0.9958172786671433,1
54,N2_awgn10,A07_neural_vocoder,0.5464494182855453,0.5386379609157025,1.0,0.7681045305912158,0.24655739367008211,0.8199709057807922,0.4728376609576892,0.994216233305307,1
55,C0_clean,A08_neural_vocoder,0.5409826058485074,0.5435450187879426,1.0,0.8533679855667373,0.24160699099302294,1.0,0.5164576265066216,0.9947689920491697,1
55,C8_opus16,A08_neural_vocoder,0.5483757083382947,0.5354429162286564,1.0,0.8095028910030573,0.2638788014650345,0.9412438869476318,0.4455132152856387,0.997837905461043,1
55,C9_opus6,A08_neural_vocoder,0.5657537644046778,0.5238914598344302,1.0,0.2518461353078264,0.15,0.16254688799381256,0.05,0.5727579337010047,0
55,N1_awgn20,A08_neural_vocoder,0.539555085460086,0.5349508774773282,1.0,0.7892479876010974,0.24551184475421906,0.859089732170105,0.4920321774494362,0.9933414716607483,1
55,N2_awgn10,A08_neural_vocoder,0.5408478853654245,0.5247711864051854,1.0,0.7428588312722446,0.25986796617507935,0.8445291519165039,0.35552296345272344,0.9946342715660867,1
56,C0_clean,A10_neural_vocoder,0.5439290007932542,0.5421272878089248,1.0,0.8437516653689596,0.24160700440406802,1.0,0.48802073280721486,0.9911514850893172,1
56,C8_opus16,A10_neural_vocoder,0.5409365654803374,0.5388068650434998,1.0,0.7952360887527847,0.2638788014650345,0.9412438869476318,0.40165119284353934,0.994143920402234,1
56,C9_opus6,A10_neural_vocoder,0.5507187910087835,0.5223845646761055,1.0,0.26511034097300945,0.15,0.17446927726268768,0.05,0.6010754335597812,0
56,N1_awgn20,A10_neural_vocoder,0.5325358572893483,0.5360195814559273,1.0,0.7824717209118518,0.2507906511425972,0.8627734184265137,0.46041914039737764,0.9974553714067769,1
56,N2_awgn10,A10_neural_vocoder,0.5388202478718969,0.5347661506141989,1.0,0.7470813492558062,0.2402260795235634,0.808582603931427,0.41590078760011007,0.9962602380106745,1
57,C0_clean,A13_voice_conversion,0.537144105051086,0.5428629139067809,1.0,0.8401593446440567,0.24160700440406802,1.0,0.4820421430633505,0.9851556724168383,1
57,C8_opus16,A13_voice_conversion,0.5457982882914255,0.5391230319727394,1.0,0.8306308907087119,0.2638788014650345,0.9412440061569214,0.5199677718293001,0.9938098556571778,1
57,C9_opus6,A13_voice_conversion,0.5532047229832678,0.528036559228343,1.0,0.27383392418427055,0.15,0.17802965641021729,0.05,0.6254068720672787,0
57,N1_awgn20,A13_voice_conversion,0.5398478481903204,0.5440629460800486,1.0,0.7966206304341484,0.2694508135318756,0.8737987875938416,0.5024776357659668,0.9878594155560727,1
57,N2_awgn10,A13_voice_conversion,0.5534251785029121,0.5335051867697664,1.0,0.7765554875140713,0.2567590340971947,0.8475562930107117,0.45987998023462,0.9985632541313356,1
58,C0_clean,A14_voice_conversion,0.5367429099819278,0.5375805708297284,1.0,0.8334875890417701,0.24160700440406802,1.0,0.4598955391731324,0.9850630909661015,1
58,C8_opus16,A14_voice_conversion,0.5432959519930569,0.5414390551791302,1.0,0.8041771850493071,0.2638788014650345,0.9412438869476318,0.433982634590284,0.9916161329772306,1
58,C9_opus6,A14_voice_conversion,0.553598036800242,0.5321711790305688,1.0,0.2709051476373915,0.15,0.17667315900325775,0.05,0.6174529467869613,0
58,N1_awgn20,A14_voice_conversion,0.5435718511030432,0.5400958953942002,1.0,0.77370377240965,0.2705449879169465,0.8514152765274048,0.45190017390841003,0.9918920320872169,1
58,N2_awgn10,A14_voice_conversion,0.5421249265188922,0.5282452704246031,1.0,0.7485554596527655,0.25767556279897696,0.8294095396995544,0.3988603717400797,0.9904451075030659,1
59,C0_clean,A16_voice_conversion,0.5375840676885032,0.5478699338164502,1.0,0.8424843247181841,0.24160700440406802,1.0,0.4823597969851371,0.9925879520754768,1
59,C8_opus16,A16_voice_conversion,0.5338532478599982,0.5399471368317525,1.0,0.7897682095081091,0.2638788014650345,0.9412438869476318,0.3887117168498829,0.9888571322469718,1
59,C9_opus6,A16_voice_conversion,0.5618749643552773,0.5287539313249401,1.0,0.26174844152166166,0.15,0.16802635788917542,0.05,0.5984596612199717,0
59,N1_awgn20,A16_voice_conversion,0.5466970460539342,0.5409828680255663,1.0,0.7863253840385982,0.26327584087848666,0.8860626816749573,0.44136863500295903,0.9982990695590922,1
59,N2_awgn10,A16_voice_conversion,0.5512274135291776,0.5430557449901892,1.0,0.7325904926594289,0.26481740921735764,0.8077644109725952,0.3711803921507875,0.9937687020838488,1
60,C0_clean,A17_hybrid_tts,0.5424701509314137,0.5413033688291196,1.0,0.8401576636698727,0.24160700440406802,1.0,0.46979017667187045,0.9974020355610387,1
60,C8_opus16,A17_hybrid_tts,0.5378170054213571,0.5386971073839955,1.0,0.8026264231500428,0.2638788014650345,0.9412438869476318,0.42248474230772903,0.9979448189289047,1
60,C9_opus6,A17_hybrid_tts,0.5625620949463792,0.5271600437031594,1.0,0.22684849155079112,0.15,0.16507750749588013,0.05,0.48605829517479693,0
60,N1_awgn20,A17_hybrid_tts,0.5342732280955504,0.5352159983035434,1.0,0.7911158581976926,0.25591680854558946,0.8514101505279541,0.5074382850186052,0.9944010416030981,1
60,N2_awgn10,A17_hybrid_tts,0.5367343930097317,0.5425963335485564,1.0,0.753107605769068,0.23556241542100909,0.8396099805831909,0.3940165052686928,0.9968622065172793,1
61,C0_clean,A18_hybrid_tts,0.5397653971056041,0.5423852041361157,1.0,0.8399287291596098,0.24160700440406802,1.0,0.4673251940865358,0.9991039031121636,1
61,C8_opus16,A18_hybrid_tts,0.5347601611401045,0.5438062118361884,1.0,0.8108794832889559,0.2638788014650345,0.9412438869476318,0.4538410945530128,0.994098667146664,1
61,C9_opus6,A18_hybrid_tts,0.5541353536107781,0.5308996624265869,1.0,0.27311993037366944,0.15,0.16979317367076874,0.05,0.6340088696845397,0
61,N1_awgn20,A18_hybrid_tts,0.5406336546108084,0.5360118816115126,1.0,0.7821630035210823,0.24522066414356233,0.8810028433799744,0.432567393279607,0.9999721606173678,1
61,N2_awgn10,A18_hybrid_tts,0.5469096772611578,0.5371502082359554,1.0,0.7642767647730975,0.270440348982811,0.75,0.5538373991780421,0.9937518167322827,1
62,C0_clean,A19_hybrid_tts,0.5387047892708965,0.5390182507545751,1.0,0.8357478489856188,0.24160699099302294,1.0,0.4619394579513257,0.9905533720007372,1
62,C8_opus16,A19_hybrid_tts,0.5409890110784982,0.5424630254571376,1.0,0.8082748140303435,0.2638788014650345,0.9412438869476318,0.44641993702929683,0.9928375938083389,1
62,C9_opus6,A19_hybrid_tts,0.5570890078981222,0.5268339219169923,1.0,0.25744583165698315,0.15,0.15853607654571533,0.05,0.5967713367956566,0
62,N1_awgn20,A19_hybrid_tts,0.5331577132654955,0.5414329216853564,1.0,0.7687070828902197,0.2755254074931145,0.8425641655921936,0.45393175951580456,0.9850062959953363,1
62,N2_awgn10,A19_hybrid_tts,0.5486762771556672,0.5218324965026626,1.0,0.7663153370454371,0.24113125056028367,0.8156886696815491,0.46732442379489963,0.999475140114492,1
63,C0_clean,A07_neural_vocoder,0.5455409140836877,0.5348004703643724,1.0,0.8305358677456076,0.24160699099302294,1.0,0.44302051859224134,0.9920990405597839,1
63,C8_opus16,A07_neural_vocoder,0.535908044445179,0.5357060329354737,1.0,0.8154290146313738,0.2638788014650345,0.9412438869476318,0.4806386952531285,0.9824661709212753,1
63,C9_opus6,A07_neural_vocoder,0.5659204409881221,0.5280000544346557,1.0,0.2739424982799083,0.15,0.18248578906059265,0.05,0.6198272755189042,0
63,N1_awgn20,A07_neural_vocoder,0.5442943410783865,0.5495475418601361,1.0,0.7851213025223925,0.27018601000308995,0.8765231966972351,0.45752094525717885,0.9908524675544828,1
63,N2_awgn10,A07_neural_vocoder,0.5447454375458155,0.5415133296677975,1.0,0.7567279410062577,0.23718905448913574,0.81300288438797,0.44711906014832076,0.9913035640219118,1
64,C0_clean,A08_neural_vocoder,0.543193651110146,0.5342849754363476,1.0,0.8512052610170124,0.24160700440406802,1.0,0.509351515278019,0.994666021445356,1
64,C8_opus16,A08_neural_vocoder,0.535443395295954,0.5403380550651479,1.0,0.8320737574529184,0.2638788014650345,0.9412438869476318,0.5316715766150548,0.986915765631164,1
64,C9_opus6,A08_neural_vocoder,0.5524944609822756,0.5234134680346627,1.0,0.2736283442761961,0.15,0.1867079883813858,0.05,0.6131504964121391,0
64,N1_awgn20,A08_neural_vocoder,0.5446977459277774,0.5454804141886923,1.0,0.7869085499786312,0.2434445396065712,0.8705928921699524,0.46606786077251366,0.9961701162629875,1
64,N2_awgn10,A08_neural_vocoder,0.5424118970012354,0.5411877556637532,1.0,0.7673146911698714,0.25824250280857086,0.8183659911155701,0.472676715075699,0.9938842673364454,1
65,C0_clean,A10_neural_vocoder,0.5429870003492493,0.5435058637115545,1.0,0.8147977771443329,0.24160700440406802,1.0,0.38861960924315037,0.9940396479046261,1
65,C8_opus16,A10_neural_vocoder,0.5480536563276055,0.5380745998037901,1.0,0.8067659933935476,0.26387881487607956,0.9412438869476318,0.4351218248320004,0.9991063038829823,1
65,C9_opus6,A10_neural_vocoder,0.557174514914872,0.5179719919180097,1.0,0.2467867364585816,0.15,0.17266836762428284,0.05,0.5423979646962283,0
65,N1_awgn20,A10_neural_vocoder,0.5384690530644692,0.5323391784466577,1.0,0.8016968900131125,0.2453416727483273,0.8648070096969604,0.5297252531612486,0.989521700619846,1
65,N2_awgn10,A10_neural_vocoder,0.5400261964628923,0.5301635458316228,1.0,0.7356026974746306,0.22586867064237595,0.8389497399330139,0.34233049431981427,0.9910788440182691,1
66,C0_clean,A13_voice_conversion,0.5365592482741114,0.5512621790267216,1.0,0.8457520080821683,0.24160700440406802,1.0,0.5004908544671317,0.9853491724734295,1
66,C8_opus16,A13_voice_conversion,0.5395509653435042,0.5263278491645849,1.0,0.8227263039467734,0.2638788014650345,0.9412438869476318,0.4990882743495797,0.9883408895428223,1
66,C9_opus6,A13_voice_conversion,0.5683343447398993,0.5161725057892366,1.0,0.23766257749760739,0.15,0.15601840615272522,0.05,0.5341840501217243,0
66,N1_awgn20,A13_voice_conversion,0.5544542435132485,0.5446658826110006,1.0,0.8042556765353321,0.25399251580238347,0.8872259259223938,0.501128521600482,0.9967558322874335,1
66,N2_awgn10,A13_voice_conversion,0.5459241968563368,0.5413166526458913,1.0,0.7828643701572768,0.2404309302568436,0.8524787425994873,0.478195456002618,0.9947141210556548,1
67,C0_clean,A14_voice_conversion,0.5405210055197595,0.5396870343605025,1.0,0.8373357801307884,0.24160700440406802,1.0,0.4640595711984688,0.9937263625708256,1
67,C8_opus16,A14_voice_conversion,0.5397717468767135,0.5303600936679758,1.0,0.7980812171243865,0.2638788014650345,0.9412438869476318,0.41230177055666617,0.9929771039277796,1
67,C9_opus6,A14_voice_conversion,0.5561898567795471,0.5242179158422465,1.0,0.2780729291657189,0.15,0.16592225432395935,0.05,0.6556800914537839,0
67,N1_awgn20,A14_voice_conversion,0.5348775506451379,0.5323218056538946,1.0,0.7905985481338202,0.24554389864206316,0.8634973168373108,0.49591583030011566,0.988082907696204,1
67,N2_awgn10,A14_voice_conversion,0.5384264006559047,0.5355379966264187,1.0,0.7798243426599907,0.23581621795892715,0.8330581188201904,0.49703855939941083,0.9916317577069709,1
68,C0_clean,A16_voice_conversion,0.5405268775307298,0.533329872525409,1.0,0.8189078182877276,0.24160700440406802,1.0,0.40158277725681824,0.994776617035607,1
68,C8_opus16,A16_voice_conversion,0.54277403193176,0.5308599090712943,1.0,0.8015841715507757,0.2638788014650345,0.9412438869476318,0.4199316178024393,0.9970237714366372,1
