sample_idx,condition,attack_type,stability,sba,fp,ecs,ecs_nr,trusted
50,N1_awgn20,A16_voice_conversion,0.827918529510498,0.55,0.9906888529300043,0.7933740676832005,0.2648736721277237,1
50,N2_awgn10,A16_voice_conversion,0.783543586730957,0.55,0.9955924311910794,0.7770951640497067,0.2758478109538556,1
51,C0_clean,A17_hybrid_tts,1.0,0.55,0.992385432126711,0.8627156296380134,0.27106045410037044,1
51,C8_opus16,A17_hybrid_tts,0.862274169921875,0.55,0.9992601620737305,0.8096877165908691,0.258642303943634,1
51,C9_opus6,A17_hybrid_tts,0.15399883687496185,0.08359546938586196,0.6075826652261366,0.2689529751335843,0.18,0
51,N1_awgn20,A17_hybrid_tts,0.8541630506515503,0.55,0.9963518572483737,0.8055707774351322,0.28149759605526925,1
51,N2_awgn10,A17_hybrid_tts,0.7649036645889282,0.55,0.9991940797584126,0.770719689763095,0.2573430806398392,1
52,C0_clean,A18_hybrid_tts,1.0,0.55,0.999989469984824,0.8649968409954472,0.27106048688292506,1
52,C8_opus16,A18_hybrid_tts,0.862274169921875,0.55,0.9955102363877567,0.808562738885077,0.2586426973342896,1
52,C9_opus6,A18_hybrid_tts,0.15639832615852356,0.07619421904728699,0.5533011247942828,0.2514079336158804,0.18,0
52,N1_awgn20,A18_hybrid_tts,0.8558618426322937,0.55,0.9955144282812085,0.80599906553728,0.30168852597475054,1
52,N2_awgn10,A18_hybrid_tts,0.7790647745132446,0.55,0.9910206923172713,0.7739321175004792,0.2603433483839035,1
53,C0_clean,A19_hybrid_tts,1.0,0.55,0.9995698199216116,0.8648709459764836,0.27106045410037044,1
53,C8_opus16,A19_hybrid_tts,0.8622740507125854,0.55,0.9907906488021336,0.8071468149256742,0.2586423367261887,1
53,C9_opus6,A19_hybrid_tts,0.1477186232805252,0.0749122048529516,0.6201677185324131,0.2676114263278195,0.18,0
53,N1_awgn20,A19_hybrid_tts,0.8497918248176575,0.55,0.998191142003322,0.8043740725280597,0.2595876191556454,1
53,N2_awgn10,A19_hybrid_tts,0.7910292148590088,0.55,0.9943580645955773,0.7797191053222767,0.280466111600399,1
54,C0_clean,A07_neural_vocoder,1.0,0.55,0.9993219753229647,0.8647965925968895,0.2710600934922695,1
54,C8_opus16,A07_neural_vocoder,0.8622740507125854,0.55,0.9955054188341325,0.8085612459352739,0.2586423367261887,1
54,C9_opus6,A07_neural_vocoder,0.16735565662384033,0.08526169713142553,0.6076808920294162,0.2748250393977887,0.18,0
54,N1_awgn20,A07_neural_vocoder,0.865738570690155,0.55,0.9973652375299269,0.8105049995350401,0.2695870597660542,1
54,N2_awgn10,A07_neural_vocoder,0.7787970304489136,0.55,0.9966676496577824,0.7755191070769002,0.2532561768591404,1
55,C0_clean,A08_neural_vocoder,1.0,0.55,0.9811184267130094,0.8593355280139029,0.27106045410037044,1
55,C8_opus16,A08_neural_vocoder,0.862274169921875,0.55,0.9967143421764755,0.8089239706216926,0.258642303943634,1
55,C9_opus6,A08_neural_vocoder,0.1641877144575119,0.07520351768556978,0.5760468285774883,0.26105018966192217,0.18,0
55,N1_awgn20,A08_neural_vocoder,0.8094569444656372,0.55,0.997953896145842,0.7881689466300075,0.2557057468593121,1
55,N2_awgn10,A08_neural_vocoder,0.7587694525718689,0.55,0.9890464449668189,0.7652217145187932,0.26475555524230004,1
56,C0_clean,A10_neural_vocoder,1.0,0.55,0.9902416215946894,0.8620724864784068,0.2710604989528656,1
56,C8_opus16,A10_neural_vocoder,0.862274169921875,0.55,0.9944097379659691,0.8082325893585407,0.258642303943634,1
56,C9_opus6,A10_neural_vocoder,0.1619848608970642,0.08229376720706702,0.6344781997885702,0.27982553445751684,0.18,0
56,N1_awgn20,A10_neural_vocoder,0.7961441278457642,0.55,0.9995097550323205,0.7833105776480018,0.2692420054972172,1
56,N2_awgn10,A10_neural_vocoder,0.830780565738678,0.55,0.9922070640510242,0.7949743455107785,0.2637951195240021,1
57,C0_clean,A13_voice_conversion,1.0,0.55,0.9952344164622284,0.8635703249386686,0.27106048688292506,1
57,C8_opus16,A13_voice_conversion,0.862274169921875,0.55,0.9973461845884397,0.809113523345282,0.2586423367261887,1
57,C9_opus6,A13_voice_conversion,0.16723884642124176,0.07555023878891078,0.6343240560784925,0.2798578270287177,0.18,0
57,N1_awgn20,A13_voice_conversion,0.8316442966461182,0.55,0.9962932021820239,0.7965456793130545,0.251831464022398,1
57,N2_awgn10,A13_voice_conversion,0.8562092185020447,0.55,0.9934354170995536,0.8055143125306841,0.24697128579020503,1
58,C0_clean,A14_voice_conversion,1.0,0.55,0.9978979629846254,0.8643693888953876,0.27106045410037044,1
58,C8_opus16,A14_voice_conversion,0.8622740507125854,0.55,0.997976859496537,0.8093026781339953,0.2586423367261887,1
58,C9_opus6,A14_voice_conversion,0.15289491415023804,0.07845212737421169,0.6128885465739775,0.26856016784455194,0.18,0
58,N1_awgn20,A14_voice_conversion,0.8549473881721497,0.55,0.99790751334528,0.806351209272444,0.27264613032341006,1
58,N2_awgn10,A14_voice_conversion,0.8154808878898621,0.55,0.9989774083552416,0.7908855776625173,0.2635042703151703,1
59,C0_clean,A16_voice_conversion,1.0,0.55,0.9976642830112841,0.8642992849033853,0.27106045410037044,1
59,C8_opus16,A16_voice_conversion,0.862274169921875,0.55,0.9947465344557633,0.808333628305479,0.2586423367261887,1
59,C9_opus6,A16_voice_conversion,0.16746778786182404,0.07043171057852617,0.6150310003055204,0.2726259284099436,0.18,0
59,N1_awgn20,A16_voice_conversion,0.8252972364425659,0.55,0.9991666740426602,0.7948688967898245,0.26842573449015616,1
59,N2_awgn10,A16_voice_conversion,0.7766110897064209,0.55,0.9980611035746031,0.7750627669549494,0.255640993565321,1
60,C0_clean,A17_hybrid_tts,1.0,0.55,0.9948307523574246,0.8634492257072275,0.2710601262748242,1
60,C8_opus16,A17_hybrid_tts,0.862274169921875,0.55,0.9941519024802876,0.8081552387128363,0.2586426973342896,1
60,C9_opus6,A17_hybrid_tts,0.1729753464460373,0.08209818569968123,0.6024685196782626,0.2745601501917981,0.18,0
60,N1_awgn20,A17_hybrid_tts,0.8652717471122742,0.55,0.9932552219684814,0.8090852654354541,0.2738061247766018,1
60,N2_awgn10,A17_hybrid_tts,0.7918217778205872,0.55,0.9995486347768952,0.7815933015613035,0.28642347320914274,1
61,C0_clean,A18_hybrid_tts,1.0,0.55,0.9890076322872202,0.8617022896861661,0.27106045410037044,1
61,C8_opus16,A18_hybrid_tts,0.862274169921875,0.55,0.9966154205029792,0.8088942941196438,0.2586423367261887,1
61,C9_opus6,A18_hybrid_tts,0.1665528565645218,0.07480166167070662,0.5758563925001903,0.2618185588770778,0.18,0
61,N1_awgn20,A18_hybrid_tts,0.8129119277000427,0.55,0.9906741684840924,0.7873670216252449,0.2701660817861557,1
61,N2_awgn10,A18_hybrid_tts,0.8175861835479736,0.55,0.9857575921128477,0.7877617510530438,0.27155383393168453,1
62,C0_clean,A19_hybrid_tts,1.0,0.55,0.9941691095283126,0.8632507328584939,0.27106048688292506,1
62,C8_opus16,A19_hybrid_tts,0.862274169921875,0.55,0.9917546955892299,0.807436076645519,0.258642303943634,1
62,C9_opus6,A19_hybrid_tts,0.16546985507011414,0.07333758663287056,0.6049935662463917,0.26968728789182433,0.18,0
62,N1_awgn20,A19_hybrid_tts,0.8603366613388062,0.55,0.9841909626208668,0.8043919533217825,0.24923520848155023,1
62,N2_awgn10,A19_hybrid_tts,0.7899666428565979,0.55,0.9908604964242566,0.7782448060699162,0.2661303195357323,1
63,C0_clean,A07_neural_vocoder,1.0,0.55,0.9968802695006802,0.864064080850204,0.27106048688292506,1
63,C8_opus16,A07_neural_vocoder,0.862274169921875,0.55,0.9980914358937674,0.8093370987368802,0.2586423367261887,1
63,C9_opus6,A07_neural_vocoder,0.17603528499603271,0.08729554258559052,0.5647928937896363,0.2660406449109811,0.18,0
63,N1_awgn20,A07_neural_vocoder,0.7740253210067749,0.55,0.9931288066554068,0.772548770399332,0.317543169260025,1
63,N2_awgn10,A07_neural_vocoder,0.7627009749412537,0.55,0.9920947384272509,0.7677088115046767,0.24975649476051331,1
64,C0_clean,A08_neural_vocoder,1.0,0.55,0.9962770890976061,0.8638831267292819,0.27106048688292506,1
64,C8_opus16,A08_neural_vocoder,0.862274169921875,0.55,0.9956759580448841,0.8086124553822153,0.2586423367261887,1
64,C9_opus6,A08_neural_vocoder,0.17276029288768768,0.0894979639131119,0.6085759617217471,0.27852629484553276,0.18,0
64,N1_awgn20,A08_neural_vocoder,0.84712153673172,0.55,0.9947901718677982,0.8022856662530276,0.2605056628584862,1
64,N2_awgn10,A08_neural_vocoder,0.7974883913993835,0.55,0.9912928821429682,0.7813832212026439,0.2817584457993507,1
65,C0_clean,A10_neural_vocoder,1.0,0.55,0.9985332825451176,0.8645599847635353,0.27106048688292506,1
65,C8_opus16,A10_neural_vocoder,0.862274169921875,0.55,0.9940001722690435,0.8081097196494631,0.2586423367261887,1
65,C9_opus6,A10_neural_vocoder,0.15383124351501465,0.0829214785835862,0.5738933027356946,0.2585769318017901,0.18,0
65,N1_awgn20,A10_neural_vocoder,0.8768556118011475,0.55,0.9890296063485333,0.812451126625019,0.2653440554440022,1
65,N2_awgn10,A10_neural_vocoder,0.796432614326477,0.55,0.983408414155705,0.7785955699773024,0.25432058587670325,1
66,C0_clean,A13_voice_conversion,1.0,0.55,0.9970336332268318,0.8641100899680496,0.27106045410037044,1
66,C8_opus16,A13_voice_conversion,0.862274169921875,0.55,0.9990627134190805,0.8096284819944741,0.25864266455173496,1
66,C9_opus6,A13_voice_conversion,0.16608840227127075,0.08366473989275607,0.6414647697311258,0.28397421379567284,0.18,0
66,N1_awgn20,A13_voice_conversion,0.8196369409561157,0.55,0.9958360034112614,0.7916055774058248,0.25700149402022365,1
66,N2_awgn10,A13_voice_conversion,0.7851153612136841,0.55,0.9949303502436947,0.777525249558582,0.2722745525836945,1
67,C0_clean,A14_voice_conversion,1.0,0.55,0.9965272825583845,0.8639581847675154,0.27106048688292506,1
67,C8_opus16,A14_voice_conversion,0.862274169921875,0.55,0.9972968127696469,0.8090987117996441,0.2586423367261887,1
67,C9_opus6,A14_voice_conversion,0.15376023948192596,0.08183135529256368,0.6026986844438037,0.2668631077136806,0.18,0
67,N1_awgn20,A14_voice_conversion,0.8011547327041626,0.55,0.9906815986253636,0.7826663726692742,0.2578750614821911,1
67,N2_awgn10,A14_voice_conversion,0.805153489112854,0.55,0.9995179042682549,0.7869167669256181,0.24896215066313743,1
68,C0_clean,A16_voice_conversion,1.0,0.55,0.9952766039195114,0.8635829811758535,0.27106045410037044,1
68,C8_opus16,A16_voice_conversion,0.862274169921875,0.55,0.9984529192684086,0.8094455437492727,0.2586423367261887,1
68,C9_opus6,A16_voice_conversion,0.14918465912342072,0.08785464617218874,0.5866069915634842,0.26201235497007014,0.18,0
68,N1_awgn20,A16_voice_conversion,0.8653038740158081,0.55,0.9966322177062865,0.8101112149182093,0.27212209433317186,1
68,N2_awgn10,A16_voice_conversion,0.7865496873855591,0.55,0.9909722933288315,0.7769115629528731,0.2528129751980305,1
69,C0_clean,A17_hybrid_tts,1.0,0.55,0.9928139386815178,0.8628441816044554,0.27106048688292506,1
69,C8_opus16,A17_hybrid_tts,0.862274169921875,0.55,0.9923004148596816,0.8075997924266545,0.2586423367261887,1
69,C9_opus6,A17_hybrid_tts,0.14674213528633118,0.07057937574707164,0.5389427927812349,0.24155350467302442,0.18,0
69,N1_awgn20,A17_hybrid_tts,0.822849452495575,0.55,0.9948762785080247,0.7926026645506374,0.2413546286523342,1
69,N2_awgn10,A17_hybrid_tts,0.8209959268569946,0.55,0.9847609768744436,0.788826663805131,0.24405743569135668,1
70,C0_clean,A18_hybrid_tts,1.0,0.55,0.9896937636640798,0.861908129099224,0.27106045410037044,1
70,C8_opus16,A18_hybrid_tts,0.862274169921875,0.55,0.9987734479201518,0.8095417023447955,0.2586423367261887,1
70,C9_opus6,A18_hybrid_tts,0.16712771356105804,0.07442342532695148,0.6195060353387598,0.2750299236241366,0.18,0
70,N1_awgn20,A18_hybrid_tts,0.7751510739326477,0.55,0.993160607366476,0.773008611783002,0.2710338380932808,1
70,N2_awgn10,A18_hybrid_tts,0.8242975473403931,0.55,0.9971965805032728,0.793877993087139,0.2483405789732933,1
71,C0_clean,A19_hybrid_tts,1.0,0.55,0.9946872304365935,0.863406169130978,0.27106045410037044,1
71,C8_opus16,A19_hybrid_tts,0.862274169921875,0.55,0.9996403394300674,0.8098017697977702,0.2586423367261887,1
71,C9_opus6,A19_hybrid_tts,0.15693730115890503,0.086873172591855,0.5991322534747539,0.2685765482835447,0.18,0
71,N1_awgn20,A19_hybrid_tts,0.8498644828796387,0.55,0.9966806877196672,0.8039499994677557,0.25570124968886376,1
71,N2_awgn10,A19_hybrid_tts,0.7867878079414368,0.55,0.9954643775165855,0.7783544364315503,0.26330961972475053,1
72,C0_clean,A07_neural_vocoder,1.0,0.55,0.9947689920491697,0.863430697614751,0.27106045410037044,1
72,C8_opus16,A07_neural_vocoder,0.8622740507125854,0.55,0.9960922267149744,0.8087372882995265,0.2586423367261887,1
72,C9_opus6,A07_neural_vocoder,0.14887070655822754,0.0717501986931721,0.5797082309382219,0.2549858115127092,0.18,0
72,N1_awgn20,A07_neural_vocoder,0.8596906065940857,0.55,0.9928884120289421,0.8067427662463169,0.2643898111581803,1
72,N2_awgn10,A07_neural_vocoder,0.75,0.55,0.9908293629631808,0.7622488088889543,0.2986604815721512,1
73,C0_clean,A08_neural_vocoder,1.0,0.55,0.999155255870726,0.8647465767612179,0.27106048688292506,1
73,C8_opus16,A08_neural_vocoder,0.862274169921875,0.55,0.9968040660569591,0.8089508877858378,0.2586423367261887,1
73,C9_opus6,A08_neural_vocoder,0.1483786255121231,0.07735909601979629,0.5851240146597815,0.25809638340872254,0.18,0
73,N1_awgn20,A08_neural_vocoder,0.8097860217094421,0.55,0.9998919379379448,0.7888819900651604,0.26572539374232296,1
73,N2_awgn10,A08_neural_vocoder,0.8583289384841919,0.55,0.9967713591369254,0.8073629831347544,0.28547937348485,1
74,C0_clean,A10_neural_vocoder,1.0,0.55,0.9954649957957113,0.8636394987387135,0.27106048688292506,1
74,C8_opus16,A10_neural_vocoder,0.862274169921875,0.55,0.998667708427867,0.8095099804971102,0.2586423367261887,1
74,C9_opus6,A10_neural_vocoder,0.15557754039764404,0.07995293625209364,0.5925846785243821,0.26399230059200035,0.18,0
74,N1_awgn20,A10_neural_vocoder,0.8447929620742798,0.55,0.9992270936183798,0.8026853129152258,0.2830413666367531,1
74,N2_awgn10,A10_neural_vocoder,0.75,0.55,0.997004935879564,0.7641014807638693,0.25557989597320563,1
75,C0_clean,A13_voice_conversion,1.0,0.55,0.9945702870796466,0.863371086123894,0.27106038853526115,1
75,C8_opus16,A13_voice_conversion,0.8622740507125854,0.55,0.9971572337340405,0.8090567904052464,0.25864266455173496,1
75,C9_opus6,A13_voice_conversion,0.15010760724544525,0.08221547098818718,0.6107377718607531,0.2679290157528602,0.18,0
75,N1_awgn20,A13_voice_conversion,0.8363316059112549,0.55,0.9912376092227347,0.7969039251313224,0.24518225863575938,1
75,N2_awgn10,A13_voice_conversion,0.8048202991485596,0.55,0.9964594181536935,0.7858659451055319,0.26156107351183894,1
76,C0_clean,A14_voice_conversion,1.0,0.55,0.9992106659650454,0.8647631997895137,0.27106048688292506,1
76,C8_opus16,A14_voice_conversion,0.862274169921875,0.55,0.998152634710783,0.8093554583819849,0.2586426973342896,1
76,C9_opus6,A14_voice_conversion,0.14862966537475586,0.07139406436581591,0.5804574598915665,0.25500732342711707,0.18,0
76,N1_awgn20,A14_voice_conversion,0.7968907356262207,0.55,0.9893173337249531,0.7805514943679742,0.26702999949455264,1
76,N2_awgn10,A14_voice_conversion,0.776701033115387,0.55,0.9979724417487601,0.7750721457707829,0.23620217964053156,1
77,C0_clean,A16_voice_conversion,1.0,0.55,0.9908702332791863,0.862261069983756,0.27106045410037044,1
77,C8_opus16,A16_voice_conversion,0.862274169921875,0.55,0.9978745232157511,0.8092720249334753,0.2586423367261887,1
77,C9_opus6,A16_voice_conversion,0.1756114512681961,0.08852728299696398,0.616928321640802,0.28188126189860824,0.18,0
77,N1_awgn20,A16_voice_conversion,0.828133225440979,0.55,0.9864477929340949,0.79218762805662,0.2734881973266602,1
77,N2_awgn10,A16_voice_conversion,0.7697354555130005,0.55,0.9991946484005563,0.7726525767253671,0.25133701071143155,1
78,C0_clean,A17_hybrid_tts,1.0,0.55,0.9932871039964851,0.8629861311989455,0.27106048688292506,1
78,C8_opus16,A17_hybrid_tts,0.8622740507125854,0.55,0.996707289609955,0.8089218071680206,0.2586423367261887,1
78,C9_opus6,A17_hybrid_tts,0.15949875116348267,0.08464950373701977,0.6323604250029389,0.27890247908738064,0.18,0
78,N1_awgn20,A17_hybrid_tts,0.8155103325843811,0.55,0.9949409642570993,0.7896864223108822,0.28200521603226664,1
78,N2_awgn10,A17_hybrid_tts,0.8070983290672302,0.55,0.9927235430610178,0.7856563945451974,0.25571772024035455,1
79,C0_clean,A18_hybrid_tts,1.0,0.55,0.9898345858089003,0.8619503757426701,0.27106048688292506,1
79,C8_opus16,A18_hybrid_tts,0.8622740507125854,0.55,0.9972567735575987,0.8090866523523137,0.258642303943634,1
79,C9_opus6,A18_hybrid_tts,0.15000393986701965,0.08428892380078289,0.5912553006301953,0.2626648432761013,0.18,0
79,N1_awgn20,A18_hybrid_tts,0.8347693681716919,0.55,0.9975551679540021,0.7981742976548775,0.2583793240785599,1
79,N2_awgn10,A18_hybrid_tts,0.75,0.55,0.9868609138747162,0.761058274162415,0.2832091684639454,1
80,C0_clean,A19_hybrid_tts,1.0,0.55,0.9894439667911238,0.8618331900373372,0.2710604989528656,1
80,C8_opus16,A19_hybrid_tts,0.862274169921875,0.55,0.9875372807210974,0.8061708521850792,0.258642303943634,1
80,C9_opus6,A19_hybrid_tts,0.16797061264514923,0.07216403445551689,0.5985923826336245,0.2684151701848021,0.18,0
80,N1_awgn20,A19_hybrid_tts,0.8466808795928955,0.55,0.9838467662928816,0.7988263817250227,0.250180224776268,1
80,N2_awgn10,A19_hybrid_tts,0.8037075400352478,0.55,0.9938857684845335,0.7846487465594592,0.29762127190828325,1
81,C0_clean,A07_neural_vocoder,1.0,0.55,0.9838715837071798,0.860161475112154,0.27106045410037044,1
81,C8_opus16,A07_neural_vocoder,0.862274169921875,0.55,0.9961894040973532,0.808766489197956,0.2586423367261887,1
81,C9_opus6,A07_neural_vocoder,0.15015383064746857,0.07024724537216696,0.6366750274466064,0.27213821410461947,0.18,0
81,N1_awgn20,A07_neural_vocoder,0.8582967519760132,0.55,0.9958158385895549,0.8070634523672717,0.30033569514751435,1
81,N2_awgn10,A07_neural_vocoder,0.828132688999176,0.55,0.9954628574082688,0.7948919328221511,0.2549938073754311,1
82,C0_clean,A08_neural_vocoder,1.0,0.55,0.9979372044320333,0.86438116132961,0.27106048688292506,1
82,C8_opus16,A08_neural_vocoder,0.8622740507125854,0.55,0.9953121225669632,0.8085032570551232,0.2586426973342896,1
82,C9_opus6,A08_neural_vocoder,0.14577746391296387,0.07136635113130527,0.6219792023164673,0.2663146515995173,0.18,0
82,N1_awgn20,A08_neural_vocoder,0.8051038384437561,0.55,0.9992493162791944,0.7868163302612607,0.2796167638897896,1
82,N2_awgn10,A08_neural_vocoder,0.75,0.55,0.9960080763027901,0.7638024228908371,0.26767123013734817,1
83,C0_clean,A10_neural_vocoder,1.0,0.55,0.9998333427497677,0.8649500028249304,0.27106048688292506,1
83,C8_opus16,A10_neural_vocoder,0.862274169921875,0.55,0.9878193936217053,0.8062554860552616,0.2586423367261887,1
83,C9_opus6,A10_neural_vocoder,0.16660653054714203,0.07257919700827323,0.619328044785279,0.2742147847569225,0.18,0
83,N1_awgn20,A10_neural_vocoder,0.8013264536857605,0.55,0.991719046763488,0.7830462955033506,0.26665782496333124,1
83,N2_awgn10,A10_neural_vocoder,0.7870861887931824,0.55,0.9999172338690717,0.7798096456779945,0.2501187694072724,1
84,C0_clean,A13_voice_conversion,1.0,0.55,0.9934017558722741,0.8630205267616823,0.27106048688292506,1
84,C8_opus16,A13_voice_conversion,0.862274169921875,0.55,0.99257874412569,0.8076832912064571,0.2586423367261887,1
84,C9_opus6,A13_voice_conversion,0.1730165034532547,0.08040655013449778,0.6331657779887395,0.28327829981827307,0.18,0
84,N1_awgn20,A13_voice_conversion,0.8063148856163025,0.55,0.9910753981427568,0.784848573689348,0.27572263389825824,1
84,N2_awgn10,A13_voice_conversion,0.8182199001312256,0.55,0.9924271217318472,0.7900160965720444,0.2548346295952797,1
85,C0_clean,A14_voice_conversion,1.0,0.55,0.9942549581842969,0.8632764874552892,0.27106045410037044,1
85,C8_opus16,A14_voice_conversion,0.862274169921875,0.55,0.9945527172508682,0.8082754831440104,0.2586423367261887,1
85,C9_opus6,A14_voice_conversion,0.16758669912815094,0.08682628551878208,0.5719883324177933,0.264679065032233,0.18,0
85,N1_awgn20,A14_voice_conversion,0.8094651699066162,0.55,0.9971665812849587,0.7879360423481342,0.27214410498738295,1
85,N2_awgn10,A14_voice_conversion,0.8494791388511658,0.55,0.9945941903088461,0.8031699126331202,0.2637380269169808,1
86,C0_clean,A16_voice_conversion,1.0,0.55,0.9968849188137432,0.8640654756441231,0.27106048688292506,1
86,C8_opus16,A16_voice_conversion,0.862274169921875,0.55,0.995023419102249,0.8084166936994247,0.258642303943634,1
86,C9_opus6,A16_voice_conversion,0.15887410938739777,0.08324391072696741,0.5702582295163108,0.2596002858279426,0.18,0
86,N1_awgn20,A16_voice_conversion,0.8597946166992188,0.55,0.9940886589829474,0.8071444443745717,0.2647516463696957,1
86,N2_awgn10,A16_voice_conversion,0.7768319249153137,0.55,0.9969378916013837,0.7748141374465407,0.2737081223726273,1
87,C0_clean,A17_hybrid_tts,1.0,0.55,0.9918295300297272,0.8625488590089182,0.27106048688292506,1
87,C8_opus16,A17_hybrid_tts,0.8622740507125854,0.55,0.9998401367000177,0.8098616612950394,0.258642303943634,1
87,C9_opus6,A17_hybrid_tts,0.17233477532863617,0.08021156696187963,0.5994019381426257,0.27281796166280603,0.18,0
87,N1_awgn20,A17_hybrid_tts,0.757399320602417,0.55,0.9971255992191922,0.7670974080067245,0.2619040939211846,1
87,N2_awgn10,A17_hybrid_tts,0.8029478788375854,0.55,0.9833596161790303,0.7811870363887433,0.27408440187573435,1
88,C0_clean,A18_hybrid_tts,1.0,0.55,0.9930524076157738,0.8629157222847321,0.27106045410037044,1
88,C8_opus16,A18_hybrid_tts,0.862274169921875,0.55,0.9966277954579437,0.8088980066061331,0.2586423367261887,1
88,C9_opus6,A18_hybrid_tts,0.15391230583190918,0.08837293958367028,0.5773810623339997,0.26129112290806467,0.18,0
88,N1_awgn20,A18_hybrid_tts,0.8245078921318054,0.55,0.9892356149835025,0.791573841347773,0.24970345199108124,1
88,N2_awgn10,A18_hybrid_tts,0.7988580465316772,0.55,0.9989559786364853,0.7842300122036165,0.268224318921566,1
89,C0_clean,A19_hybrid_tts,1.0,0.55,0.9979285736084604,0.8643785720825381,0.27106048688292506,1
89,C8_opus16,A19_hybrid_tts,0.862274169921875,0.55,0.9932928343902544,0.8078975182858263,0.2586423367261887,1
89,C9_opus6,A19_hybrid_tts,0.15367384254932404,0.07741120648729413,0.5952232836570986,0.26325988406304746,0.18,0
89,N1_awgn20,A19_hybrid_tts,0.8342528343200684,0.55,0.9967320489013031,0.7977207483984183,0.27320398986339567,1
89,N2_awgn10,A19_hybrid_tts,0.8009645342826843,0.55,0.9943331479526455,0.7836857580988674,0.271581181883812,1
90,C0_clean,A07_neural_vocoder,1.0,0.55,0.995133220326975,0.8635399660980926,0.27106045410037044,1
90,C8_opus16,A07_neural_vocoder,0.862274169921875,0.55,0.9911609440604559,0.8072579511868867,0.258642303943634,1
90,C9_opus6,A07_neural_vocoder,0.1478343904018402,0.08168919013623957,0.6036689250909685,0.26474119072889846,0.18,0
90,N1_awgn20,A07_neural_vocoder,0.8715521693229675,0.55,0.9938857837732137,0.8117866028611511,0.2754589429497719,1
90,N2_awgn10,A07_neural_vocoder,0.7875222563743591,0.55,0.9882872909541991,0.7764950898360035,0.24998116165399553,1
91,C0_clean,A08_neural_vocoder,1.0,0.55,0.9980226405004876,0.8644067921501464,0.27106045410037044,1
91,C8_opus16,A08_neural_vocoder,0.8622740507125854,0.55,0.9900067214825528,0.8069116367297999,0.2586423367261887,1
91,C9_opus6,A08_neural_vocoder,0.15292546153068542,0.08522150178284355,0.5831865554553143,0.2616926017837215,0.18,0
91,N1_awgn20,A08_neural_vocoder,0.8772621750831604,0.55,0.9926683930942249,0.8137053879615317,0.276362353861332,1
91,N2_awgn10,A08_neural_vocoder,0.7708045244216919,0.55,0.9812084652532477,0.767684349344651,0.23922929227352144,1
92,C0_clean,A10_neural_vocoder,1.0,0.55,0.993893123500192,0.8631679370500576,0.27106045410037044,1
92,C8_opus16,A10_neural_vocoder,0.8622740507125854,0.55,0.9952339272134927,0.8084797984490819,0.258642303943634,1
92,C9_opus6,A10_neural_vocoder,0.14604738354682922,0.08280660453889462,0.6289163735038472,0.27193584683155425,0.18,0
92,N1_awgn20,A10_neural_vocoder,0.7931203842163086,0.55,0.985626947572261,0.7779362379582018,0.2704609219729901,1
92,N2_awgn10,A10_neural_vocoder,0.8247734308242798,0.55,0.9919855590510639,0.7925050400450311,0.2590351422131062,1
93,C0_clean,A13_voice_conversion,1.0,0.55,0.9931488988604686,0.8629446696581407,0.27106048688292506,1
93,C8_opus16,A13_voice_conversion,0.862274169921875,0.55,0.9901994034627682,0.8069694890075805,0.2586423367261887,1
93,C9_opus6,A13_voice_conversion,0.16892535984516144,0.08283546075460628,0.583975549509357,0.26761344701725354,0.18,0
93,N1_awgn20,A13_voice_conversion,0.8522095680236816,0.55,0.9989483258261156,0.8055683249573073,0.277970174998045,1
93,N2_awgn10,A13_voice_conversion,0.7839180827140808,0.55,0.996258273679355,0.7774447151894388,0.26163411885499954,1
94,C0_clean,A14_voice_conversion,1.0,0.55,0.9995831949333739,0.8648749584800122,0.27106048688292506,1
94,C8_opus16,A14_voice_conversion,0.862274169921875,0.55,0.9958301661141538,0.8086587178029961,0.2586423367261887,1
94,C9_opus6,A14_voice_conversion,0.17083220183849335,0.08275606180431423,0.5401879307228563,0.2552160784935485,0.18,0
94,N1_awgn20,A14_voice_conversion,0.7829864025115967,0.55,0.9919383508210176,0.7757760662509441,0.2891122914850712,1
94,N2_awgn10,A14_voice_conversion,0.75,0.55,0.9960561050843636,0.7638168315253091,0.27356942757964137,1
95,C0_clean,A16_voice_conversion,1.0,0.55,0.9849613943787108,0.8604884183136132,0.27106048688292506,1
95,C8_opus16,A16_voice_conversion,0.862274169921875,0.55,0.9942674153149026,0.8081898925632208,0.2586426973342896,1
95,C9_opus6,A16_voice_conversion,0.16320721805095673,0.07120616874436872,0.5907965882138588,0.26388371430785096,0.18,0
95,N1_awgn20,A16_voice_conversion,0.8550805449485779,0.55,0.9943099104944705,0.8053251911277723,0.23593608826398854,1
95,N2_awgn10,A16_voice_conversion,0.7855663299560547,0.55,0.991072461941311,0.7765482705648152,0.2473491165041924,1
96,C0_clean,A17_hybrid_tts,1.0,0.55,0.9974688407999875,0.8642406522399964,0.27106048688292506,1
96,C8_opus16,A17_hybrid_tts,0.862274169921875,0.55,0.9946492736841166,0.808304450073985,0.2586423367261887,1
96,C9_opus6,A17_hybrid_tts,0.15056520700454712,0.08588442213935232,0.6212432603006577,0.27236438753382186,0.18,0
96,N1_awgn20,A17_hybrid_tts,0.8532379865646362,0.55,0.9885167800776333,0.8028502286491445,0.28056184485554697,1
